hx, hy
-0.10, -0.55
-0.10, -0.55
-0.10, -0.55
-0.10, -0.55
-0.10, -0.55
-0.09, -0.55
-0.09, -0.55
-0.09, -0.55
-0.09, -0.55
-0.09, -0.55
-0.09, -0.55
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.09, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.08, -0.54
-0.07, -0.53
-0.07, -0.53
-0.07, -0.53
-0.07, -0.53
-0.07, -0.53
-0.07, -0.53
-0.06, -0.52
-0.06, -0.52
-0.06, -0.52
-0.06, -0.52
-0.06, -0.52
-0.05, -0.52
-0.05, -0.52
-0.05, -0.52
-0.05, -0.52
-0.05, -0.52
-0.05, -0.52
-0.05, -0.51
-0.05, -0.51
-0.05, -0.51
-0.05, -0.51
-0.05, -0.51
-0.03, -0.50
-0.03, -0.50
-0.03, -0.50
-0.03, -0.50
-0.03, -0.50
-0.03, -0.50
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
0.00, -0.49
0.00, -0.49
0.00, -0.49
0.00, -0.49
0.00, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.49
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.49
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.01, -0.49
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.01, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.01, -0.48
-0.00, -0.48
-0.00, -0.48
-0.00, -0.48
